call_label,severity,field,issue,suggestion
3_script_logic,ERROR,expecting_funding,"The dictionary states 'No' should apply to projects in the 'Listed below are projects that currently do not meet programmatic requirements' section on PDF p.34. The not_ef_list is hardcoded as c('53','164','341','249','256') but the dictionary notes there are 5 such projects and one (Bowerston) may have a different ID due to differing estimated loan amounts. The hardcoded list may not correctly capture all 5 projects.",Verify each of the 5 epic_project_ids in not_ef_list maps to the correct projects including the Bowerston project. Document the mapping explicitly.
3_script_logic,WARNING,project_type,"The ec_str variable is referenced in the project_type case_when but is never defined within this function. If it is a global variable, its value and completeness relative to the dictionary's EC keyword list cannot be verified here.","Define ec_str within the function or import it explicitly, and verify it includes all required EC keywords from the dictionary: 'cyanotoxin','dioxane','IIJA EC','IIJA-EC','BIL EC','BIL-EC','emerging containment','emerging contaminant','lithium','manganese','Mn','Perfluoro-n-pentanoic acid','PFPeA','PFAS','PFOA','PFOS','DBP','disinfection byproduct','HAA5','haloacetic acid','trihalomethane','THM','Unregulated Contaminant Monitoring Rule'."
3_script_logic,WARNING,project_type,"The project_type case_when in oh_base_dac_reg checks 'LSL' in rate with ignore.case=TRUE, which would match 'lsl' as well as 'LSL'. The dictionary specifies 'LSL' (case-sensitive) in Rate as a lead indicator. Using ignore.case=TRUE is acceptable but should be confirmed intentional.",Confirm case-insensitive matching for Rate LSL is intentional or align with dictionary specification.
3_script_logic,WARNING,community_served,"The script renames 'county' to 'community_served' but the dictionary's standardized field name is 'Geographic Reference' mapped to County. The dashboard column name should be verified; if the expected output column name is 'geographic_reference', this rename is incorrect.","Confirm the expected output column name for the geographic reference field. If it should be 'geographic_reference', change 'community_served' to 'geographic_reference'."
3_script_logic,WARNING,list,The script assigns list='SFY24 Lead PPL' to oh_lead_extra (project 441) but the data dictionary only references SFY23 documents. Using SFY24 for a Year 1/SFY23 dataset may be incorrect.,"Verify whether project 441 belongs to an SFY24 list or if the list label should be 'SFY23 Lead PPL'. If truly SFY24, document why it is included in the SFY23 dataset."
3_script_logic,WARNING,principal_forgiveness,"The dictionary specifies 'BYPASS' in Estimated Principal Forgiveness means $0 PF. The script does not check for 'BYPASS' and instead relies on replace_na to assign '0'. If 'BYPASS' is a non-NA string value, it will not be caught by replace_na and will remain as 'BYPASS' in the output.","Add an explicit condition: principal_forgiveness = ifelse(principal_forgiveness == 'BYPASS', '0', principal_forgiveness) before the replace_na call."
3_script_logic,WARNING,project_score,"The dictionary specifies project_score should only be populated for projects on the Regionalization PPL and DAC PPL, with 'No Information' for all others. The script uses clean_numeric_string(project_score) without defaulting non-DAC/non-Reg projects to 'No Information', potentially leaving them as NA rather than the explicit 'No Information' string.","After clean_numeric_string, add: project_score = ifelse(is.na(project_score), 'No Information', project_score)."
3_script_logic,WARNING,pwsid,"The dictionary states PWSID should be populated for projects on the SFY23 Comprehensive List. The script does not explicitly transform or validate the pwsid column; it relies on whatever comes through the merge. If pwsid is missing for any comprehensive list project, it will silently be NA rather than flagged.","Add a validation or explicit mutate to ensure pwsid is populated for all comprehensive list projects, and assign 'No Information' only where genuinely unavailable per the source data."
3_script_logic,INFO,project_id,"The dictionary specifies Project ID as 'No Information' for this state/year. The script correctly sets project_id = as.character(NA). However, the dictionary value is 'No Information' (a string), not NA. This may cause inconsistency with other states in the dashboard.","Consider setting project_id = 'No Information' to match the dictionary specification literally, if the dashboard expects a string rather than NA."
3_script_logic,INFO,project_name,Same as project_id: the dictionary specifies 'No Information' but the script assigns as.character(NA).,Set project_name = 'No Information' to match the dictionary specification if the dashboard expects a string.
3_script_logic,INFO,funding_amount,The dictionary specifies Funding Amount as 'No Information' for this state/year. The script sets funding_amount = as.character(NA) which may differ from the string 'No Information' expected by the dashboard.,Set funding_amount = 'No Information' to match the dictionary specification if the dashboard expects a string.
3_script_logic,INFO,project_cost,Same as funding_amount: the dictionary specifies 'No Information' but the script assigns as.character(NA).,Set project_cost = 'No Information' to match the dictionary specification if the dashboard expects a string.
4_script_data,ERROR,oh_lead_extra / disadvantaged,"In the oh_lead_extra mutate block, the column is named 'diadvantaged' (typo: missing 's') instead of 'disadvantaged'. This column will not merge/coalesce correctly with the rest of the data and the field will be NA or missing for project 441.","Change 'diadvantaged = ""No""' to 'disadvantaged = ""No""' in the oh_lead_extra mutate block."
4_script_data,ERROR,oh_lead_extra / list,oh_lead_extra assigns list = 'SFY24 Lead PPL' but this is a Year 1 (SFY23) script. The data dictionary only references SFY23 lists. This appears to be a copy-paste error referencing the wrong fiscal year.,"Verify whether project 441 belongs to SFY23 or SFY24. If SFY23, change to 'SFY23 Lead PPL'."
4_script_data,ERROR,project_type / rate paste logic,"The script pastes rate.x and rate.y with a space separator before the grepl checks. If both rate.x and rate.y are NA, paste() produces 'NA NA' (not NA), so grepl('LSL', 'NA NA') returns FALSE — that is acceptable, but if rate.x is NA and rate.y is 'LSL', the pasted string is 'NA LSL' which does match. However, if rate.x is 'PLN/DES' and rate.y is NA, the pasted string is 'PLN/DES NA', which also does not trigger false LSL matches. The primary risk is that 'NA NA' strings remain in the rate column rather than true NAs, which could cause unexpected behavior downstream.","Use dplyr::coalesce(rate.x, rate.y) or use na.rm-aware string combination (e.g., paste(na.omit(c(rate.x, rate.y)), collapse=' ')) to avoid literal 'NA' substrings in the combined rate field."
4_script_data,ERROR,lead_ni_pf / principal_forgiveness,"The lead_ni_pf vector is hardcoded as c('212','213','261','267','214','215','171','262','170') (character strings), but epic_project_id is read as numeric from oh-lslr.csv (column summary shows numeric range). The ifelse comparison epic_project_id %in% lead_ni_pf will always be FALSE because numeric 212 != character '212'.","Either convert epic_project_id to character before the comparison (it is read with colClasses='character' so check if fread respects that for numeric-looking columns), or ensure lead_ni_pf uses numeric values: c(212, 213, 261, 267, 214, 215, 171, 262, 170). Since colClasses='character' is set, verify the column actually reads as character."
4_script_data,ERROR,not_ef_list / expecting_funding,"not_ef_list is defined as character strings c('53','164','341','249','256'), and the comparison is against epic_project_id from oh-ppl-base-id.csv. The column summary shows epic_project_id as numeric, but colClasses='character' is specified. If fread does not honor colClasses for auto-detected numeric columns, the %in% comparison will fail silently.","Add an explicit dplyr::mutate(epic_project_id = as.character(epic_project_id)) after reading each file, or confirm colClasses='character' is being applied correctly to this column in all source files."
4_script_data,WARNING,oh-ppl-pf.csv / Estimated.Principal.Forgiveness,"The DAC PPL has 51.2% NA in Estimated.Principal.Forgiveness. The data dictionary states a blank cell means $0 PF unless another list provides PF. The script's replace_na(principal_forgiveness, '0') at the end covers this, but the merge ordering matters: if principal_forgiveness.y (from lead PPL) is NA and principal_forgiveness.x (from DAC/Reg) is also NA, the result is correctly '0'. However, projects on the DAC PPL with blank PF but also on the Lead PPL with 'No Information' PF would have principal_forgiveness.y = 'No Information' overriding the DAC blank, which correctly yields 'No Information'. Verify this precedence is intentional per the data dictionary.","Confirm that for DAC PPL projects with blank PF that also appear on the Lead PPL without '*', the intended output is 'No Information' (from lead list) rather than '0' (from DAC blank). If '0' should take precedence in some cases, add explicit logic."
4_script_data,WARNING,oh-ppl-regional-pf.csv / Estimated.Principal.Forgiveness,"The Regionalization PPL contains the literal string 'BYPASS' in Estimated.Principal.Forgiveness (87.2% NA, distinct values include 'BYPASS'). The data dictionary says no PF expected for projects with 'BYPASS'. The script applies convert_to_numeric(..., T) which may coerce 'BYPASS' to NA, and then replace_na sets it to '0'. This is correct per the dictionary, but the coercion is implicit rather than explicit.","Add an explicit check: mutate(estimated_principal_forgiveness = ifelse(estimated_principal_forgiveness == 'BYPASS', NA, estimated_principal_forgiveness)) before calling convert_to_numeric, to make the BYPASS handling transparent and avoid reliance on silent coercion."
4_script_data,WARNING,project_type / ec_str regex,"The script references an object ec_str in the grepl call for Emerging Contaminants project_type classification, but ec_str is never defined within the clean_oh_y1 function. It must be defined in a parent/global scope. If it is missing or incorrectly scoped, EC classification will silently fail or throw an error.",Define ec_str explicitly within clean_oh_y1 or verify it is reliably available in the calling environment. Consider inlining the regex or sourcing it from a shared constants file with a clear dependency.
4_script_data,WARNING,oh-lslr.csv / Rate,"The Rate column in oh-lslr.csv contains values like 'PLN/DES', 'STD/LSL', 'SML/LSL', 'DIS/LSL' and plain 'LSL'. The project_type grepl checks for 'LSL' in the combined rate string. 'PLN/DES' rows in oh-lslr.csv do not contain 'LSL' in Rate — these are Addyston projects (epic_project_id 5 and 8) that are on the Lead PPL but have Rate='PLN/DES'. They will be classified as Lead via the lead PPL merge (project_type.y), not via the rate grepl, so Lead PPL logic must correctly override. Verify the coalesce order puts project_type.y (from lead PPL) before project_type.x.","Confirm that the project_type mutate 'case_when(!is.na(project_type.y) ~ project_type.y, TRUE ~ project_type.x)' correctly handles projects on the Lead PPL with Rate='PLN/DES' that would otherwise not match the LSL grepl."
4_script_data,WARNING,oh-ppl-hab-pfas.csv / project_type,"The HAB/PFAS PPL contains a project with Rate='REG/PFAS' (Licking County, epic_project_id 260). This project would also match the Regionalization PPL logic. The script assigns project_type='Emerging Contaminants' from oh_pfas_ppl, which should override any 'General' classification. However, this project also appears in oh-ppl-regional-pf.csv, so it will be in oh_dac_reg. The final project_type resolution depends on whether project_type.y (EC PPL) is non-NA at the merge step.",Trace project 260 through the full merge to confirm its final project_type is 'Emerging Contaminants' and not 'General'.
4_script_data,WARNING,oh_lead_extra / select statement,"oh_lead_extra uses dplyr::select(-c(estimated_lsl_eligible_costs:rate)) to drop columns, but the column names in oh-lslr.csv after janitor::clean_names() would be snake_case. The range selection 'estimated_lsl_eligible_costs:rate' depends on column ordering being preserved exactly as in the source file. If column order changes, the wrong columns could be dropped.",Use explicit column name selection or drop by individual named columns rather than a range to avoid fragile positional dependencies.
4_script_data,WARNING,oh-ppl-pf.csv / Project column,The project name for Bowerston in oh-ppl-pf.csv contains a trailing '1': 'New Water Treatment Plant and Raw Water Improvements Project1'. The data dictionary note mentions this project specifically and says it is the same as the one on PDF p. 26. This trailing '1' may cause a string mismatch if any deduplication or join logic uses the Project field as a key.,"Check whether any join logic uses the Project text as a key. If so, normalize this value. Otherwise document the discrepancy."
4_script_data,INFO,oh-ppl-base-id.csv vs oh-ppl-base.csv / Estimated.Loan.Amount,"oh-ppl-base-id.csv has Estimated.Loan.Amount values with '.00' decimal suffixes (e.g., '$88,269.00') while oh-ppl-base.csv has values without decimals (e.g., '$88,269'). The script reads oh-ppl-base-id.csv, so the '.00' format applies. The clean_numeric_string function should handle both, but this inconsistency between files suggests they may not be in sync.","Verify that oh-ppl-base-id.csv is the authoritative file used by the script and that clean_numeric_string correctly strips both '$', ',', and '.00' suffixes."
4_script_data,INFO,oh-ppl-base-id.csv / PWSID,"PWSID 'OH760011' in the sample appears to be missing a leading zero compared to the standard 9-character format (e.g., 'OH0760011'). This could affect PWSID lookups or validation.","Check if PWSID values are validated/padded to a standard length in the cleaning script or downstream. If not, add a normalization step."
4_script_data,INFO,expecting_funding / projects not in oh_comp,"Projects that appear only in the Lead PPL, EC PPL, DAC PPL, or Regionalization PPL but not in oh_comp (oh-ppl-base-id.csv) will have expecting_funding set to NA after the merge, then coalesced to 'No' by the final mutate. The data dictionary does not clearly specify what expecting_funding should be for projects only on supplemental lists.",Confirm whether projects appearing only on supplemental PPL lists (not on the base comprehensive list) should be 'No' or 'No Information' for expecting_funding.
