call_label,severity,field,issue,suggestion
3_script_logic,WARNING,project_score,"project_score is mapped from pv_rating via clean_numeric_string. The dictionary states Project Score comes from 'PV RATING from SFY25 Comprehensive List' and notes the field was under amendment as of the last update dates. If clean_numeric_string strips non-numeric characters from a field that may contain qualitative or annotated values, valid score data could be lost.","Inspect the pv_rating column for non-numeric values before coercing, and handle special cases (e.g., asterisks, annotations) explicitly."
3_script_logic,WARNING,project_rank,project_rank is mapped from projrank via clean_numeric_string. Rank values should remain as integers or ordered values; applying a generic numeric string cleaner may silently drop or alter valid rank values.,Verify clean_numeric_string produces integer-compatible output for projrank and that no valid rank values are being coerced to NA.
3_script_logic,INFO,requested_amount,requested_amount is explicitly set to as.character(NA) per the dictionary ('No Information'). This is correct per the data dictionary.,null
3_script_logic,INFO,disadvantaged,disadvantaged is explicitly set to as.character(NA) per the dictionary ('No Information'). This is correct per the data dictionary.,null
3_script_logic,INFO,borrower,"borrower is extracted as the portion of applicant before the first '-'. If an applicant name has no '-', borrower equals the full applicant name. This appears consistent with dictionary intent but edge cases (e.g., borrowers with hyphens in their name) may cause incorrect splits.","Audit borrower values for cases where the split incorrectly truncates the borrower name (e.g., 'PENNSYLVANIA-AMERICAN WATER COMPANY')."
3_script_logic,INFO,geographic_reference,"The dictionary defines 'Geographic Reference' as a standardized dashboard column sourced from CITY and COUNTY. The script creates 'community_served' instead of 'geographic_reference'. If downstream systems expect the canonical dictionary column name, this rename is inconsistent.","Rename 'community_served' to 'geographic_reference' to match the data dictionary, or confirm that 'community_served' is the accepted internal alias."
4_script_data,ERROR,Project Name / applicant_name (EC fundable list),"EC fundable Project Name values contain literal '\n' newline characters embedded in the PWSID split token (e.g., 'PWSID\n1460069'). The script splits on the delimiter 'PWSID' then removes a single leading space from pwsid via str_remove(pwsid, ' '). When the PWSID is preceded by '\n' instead of a space (e.g., 'PWSID\n1460069'), str_remove removes nothing and the pwsid value retains the leading newline, producing 'PA\n1460069' instead of 'PA1460069'.","Replace str_remove(pwsid, ' ') with str_trim(pwsid) or str_remove(pwsid, '^[\\s\\n]+') to strip all leading whitespace/newlines. Also ensure str_remove_all(applicant_name, '\n') is applied before the separate_wider_delim split, not after — currently it is applied after the split in pa_fundable mutate, but the split happens first."
4_script_data,ERROR,applicant_name / separate_wider_delim (EC fundable list),"The mutate applying str_remove_all(applicant_name, '\n') occurs AFTER separate_wider_delim in pa_fundable. However, the EC list Project Name values have '\n' embedded before 'PWSID' (e.g., 'PWSID\n1460069' or '...PFAS\nProject PWSID 2400108'). This means the newline is still present when the split on 'PWSID' occurs, so the applicant_name portion may retain trailing '\n' characters and the pwsid portion starts with '\n'.","Move the str_remove_all(applicant_name, '\n') (and str_to_upper) step to a mutate block BEFORE the separate_wider_delim call, so the string is clean before splitting."
4_script_data,ERROR,Loan # / project_id (LSLR fundable list),"The LSLR fundable list Loan # column is character type with non-numeric values such as 'planned' and 'Started'. The script calls clean_numeric_string(loan_number) for project_id. If clean_numeric_string strips non-numeric characters and returns NA or empty string for 'planned'/'Started', these projects will lose their loan number identifier entirely, with no fallback.","Before applying clean_numeric_string, check if the value is a recognized non-numeric placeholder ('planned', 'Started') and preserve or recode it as-is (e.g., keep the string value or map to 'No Information') rather than converting to NA."
4_script_data,ERROR,applicant_name / str_replace (pa_comp) — WSA replacement,"The script applies str_replace(applicant_name, 'WSA', 'WATER AND SEWER AUTHORITY') broadly to all applicant names in pa_comp. This will incorrectly expand 'WSA' wherever it appears as a substring, including potentially within 'PWSA' (Pittsburgh Water and Sewer Authority), turning it into 'PWATER AND SEWER AUTHORITY'. The PITTSBURGH WATER & SEWER AUTH rename happens before this line, but if any row still contains 'PWSA' (e.g., from PROB. DESCRIPTION leaking in, or a variant), it would be corrupted.","Use a word-boundary regex: str_replace(applicant_name, '\\bWSA\\b', 'WATER AND SEWER AUTHORITY') to avoid partial-string matches inside 'PWSA' or other tokens."
4_script_data,ERROR,applicant_name (pa_comp) — PENNSYLVANIA AMERICAN hyphen variant,"The comprehensive list contains 'PENNSYLVANIA AMERICAN - COATSVILLE LSLR PHASE 1' (no hyphen in company name), while specific ifelse fixes target 'PENNSYLVANIA-AMERICAN WATER COMPANY - UNIONTOWN LSLR PHASE 1'. However, the sample also shows 'PENNSYLVANIA AMERICAN - COATSVILLE LSLR PHASE 1' (missing 'WATER COMPANY'). The LSLR fundable list has 'Pennsylvania American - Coatsville LSLR Phase 1'. After str_to_upper, the fundable entry becomes 'PENNSYLVANIA AMERICAN - COATSVILLE LSLR PHASE 1', which matches the comp list. But other 'PENNSYLVANIA AMERICAN' entries in the comp list may be missing 'WATER COMPANY' and will not match their fundable counterparts if fundable uses the full 'PENNSYLVANIA AMERICAN WATER COMPANY' form or vice versa.",Audit all 'PENNSYLVANIA AMERICAN' vs 'PENNSYLVANIA AMERICAN WATER COMPANY' variants across both lists and add explicit normalization to a single canonical form before the join.
4_script_data,WARNING,pwsid (pa_fundable — EC list),"EC list Project Name includes '2400083(2)' as a PWSID suffix (e.g., 'PWSID 2400083(2)'). After splitting on 'PWSID' and trimming the space, the script would produce pwsid = 'PA2400083(2)'. The parenthetical '(2)' is not a valid PWSID suffix and should be stripped.","After extracting pwsid from the fundable list, apply str_remove(pwsid, '\\(.*\\)') or similar to strip any parenthetical suffixes before prepending 'PA'."
4_script_data,WARNING,project_name / borrower (pa_clean),"borrower is extracted as the portion before the first '-' using str_extract(applicant, '[^-]+'). For names like 'City Of Philadelphia- East Park Booster Pumping Station1' (no space before hyphen), the borrower will be 'City Of Philadelphia' correctly, but names like 'Mercersburg Water Authority - Water System Improvements, Phase 1' will correctly split. However, names with no '-' (e.g., 'Hazleton City Authority 2025 Water System Upgrades') will return the full string as borrower and project_name will be NA, which is then replaced by borrower. This is handled by the case_when, but the project_name will equal the full applicant string including what could be project details — verify this is the intended behavior.","Confirm that for entries without a '-' delimiter, having project_name equal the full applicant name is acceptable, or add logic to leave project_name as NA / 'No Information' for such cases."
4_script_data,WARNING,applicant_name (pa_comp) — em dash variant,"The comprehensive list sample contains 'MERCERSBURG WATER AUTHORITY – WATER SYSTEM IMPROVEMENTS, PHASE 2' with an em dash (–) rather than a regular hyphen (-). The borrower extraction regex '[^-]+' only splits on regular hyphens. The em dash will not be treated as a delimiter, so borrower will be the entire string and project_name will be NA.","Normalize em dashes to regular hyphens before extraction: str_replace_all(applicant, '–|—', '-'), or include em dash in the regex character class '[^\\-–—]+'."
4_script_data,WARNING,project_type — 'non-lead' false positive,"The data dictionary notes four 'non-lead' project names that may be incorrectly captured as Lead. The script checks grepl('lead|lsl', project_name, ignore.case=T) for fundable base/gen supp lists. 'non-Lead' in the Gen Supp fundable list ('Pittsburgh Water and Sewer Authority - 2023 Small Diameter Water Main Replacement (non-Lead) 1') will match 'lead' and be classified as Lead. The script has a specific ifelse to normalize this applicant_name but the project_type logic still fires on the name string.","Add a negative lookahead or pre-filter: grepl('(?<!non-)lead|lsl', project_name, ignore.case=T, perl=T) to exclude 'non-lead' matches, or explicitly override project_type for known non-lead entries after the case_when."
4_script_data,WARNING,pwsid (pa_comp),"The comprehensive list PWSID column is numeric (read as character via colClasses='character'), and the script does paste0('PA', trimws(pwsid)). Numeric columns read as character may include decimal formatting (e.g., '5020038' vs '5020038.0') depending on fread behavior if any NA coercion occurs. The sample shows clean integers, but this should be verified for all 94 rows.","Apply str_remove(pwsid, '\\.0$') before prepending 'PA' to guard against any floating-point string representations."
4_script_data,WARNING,list (pa_clean),"The join is a full_join on applicant_name, producing list.x and list.y. The script sets list = ifelse(is.na(list.y), list.x, list.y). For projects on multiple fundable lists (e.g., a project appearing on both LSLR and Base fundable), the bind_rows of pa_fundable may produce duplicate applicant_name rows, causing the full_join to create multiple rows per comprehensive entry and only one list value being retained.",Check for and handle duplicate applicant_name values in pa_fundable after bind_rows. Consider concatenating list values or deduplicating with a priority order before joining.
4_script_data,WARNING,project_score / pv_rating,PV RATING in the comprehensive list has 23.4% NA values (range 38–114). The script passes it through clean_numeric_string(pv_rating). Projects not on the comprehensive list (fundable-only rows from the full_join) will have pv_rating as NA since that column comes only from pa_comp. This is expected but should be confirmed as intentional — these rows will have project_score = NA.,"Confirm NA project_score is acceptable for fundable-only rows, or document this as a known gap. No code change required if intentional."
4_script_data,INFO,Est. Binding Commitment (LSLR fundable list),"The LSLR fundable list Est. Binding Commitment values are ISO 8601 datetime strings (e.g., '2026-01-13T00:00:00.000') stored as character, while other fundable lists have POSIXct dates (e.g., '2025-02-26'). The script does not use this column in the output, but the inconsistent format across files could cause issues if this column is ever used or if fread parses it unexpectedly.","No immediate action needed since the column is unused in output, but note the inconsistency for future use."
4_script_data,INFO,Principal Forgiveness (LSLR fundable list),"The LSLR fundable list Principal Forgiveness column is character type (other fundable lists have it as numeric). Since the script reads all files with colClasses='character', this is handled uniformly by clean_numeric_string, but it is worth confirming no currency symbols or commas appear in this column that would need stripping.",Verify clean_numeric_string handles pure numeric strings without symbols correctly for this column — appears safe based on sample values like '1260842'.
