call_label,severity,field,issue,suggestion
3_script_logic,ERROR,project_description,"project_description is constructed by pasting proj_description and prob_description, but these columns come only from pa_comp (the comprehensive list). For projects that appear only in fundable lists (unmatched rows from full_join), these columns will be NA, producing a description string of 'Project Description: NA; Problem Description: NA'.","Add a guard: use ifelse(is.na(proj_description) & is.na(prob_description), as.character(NA), paste0(...)) or similar to avoid misleading NA-containing strings."
3_script_logic,WARNING,project_name,"The dictionary specifies project_name can be extracted from APPLICANT NAME (SFY25 Comprehensive List) OR from Project Name in Fundable Lists. The script extracts project_name as everything after the first '-' in the applicant string, but does not use the original project_name column from fundable lists as a fallback or cross-reference, potentially losing more descriptive project names.","Consider using the project_name column from the fundable lists (e.g., coalesce with the parsed value) as specified in the data dictionary."
3_script_logic,WARNING,expecting_funding,"The dictionary notes that PA may include a final placeholder 'project' in Fundable Lists with an assistance amount reserved for future projects identified by PENNVEST and DEP, and this record should be excluded. The script does not include any filter to remove such placeholder rows.","Add a filter step to remove rows that represent placeholder/reserved funding entries (e.g., where borrower or project_name matches known placeholder text, or where project_id is NA and funding_amount is non-zero on fundable lists)."
3_script_logic,WARNING,project_type,"The dictionary notes four instances of 'non-lead' in Project Name that may be incorrectly captured as lead projects. The script's grepl for 'lead|lsl' will match 'non-lead', and while one specific 'NON-LEAD' project name is hardcoded-corrected in pa_fundable, there is no systematic exclusion of 'non-lead' from the lead classification logic.","Add a negative lookahead or pre-filter: e.g., grepl('lead|lsl', ...) & !grepl('non-lead', ..., ignore.case=TRUE) in the Lead classification conditions."
3_script_logic,WARNING,list,"The list column is derived as ifelse(is.na(list.y), list.x, list.y), which always prefers list.y (fundable list value) over list.x (comprehensive list). For projects on both lists, the comprehensive list origin is discarded entirely, which may affect downstream project_type classification logic that checks the list column value.","Consider retaining both list values (e.g., concatenating or storing separately) or carefully documenting that list.y takes precedence and verifying the project_type logic still works correctly."
3_script_logic,WARNING,applicant_name,"In pa_fundable, applicant_name is derived by str_to_upper(project_name) and then splitting on 'PWSID'. However, the dictionary states that Borrower and Project Name should be extracted from APPLICANT NAME in the comprehensive list and Project Name in fundable lists respectively — the fundable list's project_name column appears to contain combined applicant+PWSID info, but this assumption may not hold for all rows and could silently produce incorrect splits.",Verify that the project_name field in all four fundable list CSVs consistently contains the 'APPLICANT NAME PWSID XXXXX' format before relying on this split logic.
3_script_logic,WARNING,project_cost,"project_cost comes only from the comprehensive list (pa_comp). Projects present only in fundable lists will have NA for project_cost with no fallback, and the dictionary does not indicate an alternative source for this field.","Document or flag that project_cost will be NA for fundable-list-only projects, and confirm no alternative cost column exists in the fundable list CSVs."
3_script_logic,INFO,disadvantaged,"The dictionary specifies 'Disadvantaged: No Information' for this state. The script correctly sets disadvantaged = as.character(NA), but the dashboard standard value per the dictionary is 'No Information' (a string), not NA.",Consider setting disadvantaged = 'No Information' to align with the dashboard's standardized display value.
3_script_logic,INFO,requested_amount,The dictionary specifies 'Requested Amount: No Information' for this state. The script sets requested_amount = as.character(NA) rather than the string 'No Information'.,Consider setting requested_amount = 'No Information' to match the dashboard standardized value.
3_script_logic,INFO,community_served,"community_served is constructed from city and county columns from the comprehensive list. For projects only in fundable lists, city and county will be NA, producing a string like 'NA, NA County'.","Add a guard: ifelse(is.na(city) & is.na(county), as.character(NA), paste0(...)) to avoid malformed geographic reference strings."
3_script_logic,INFO,project_score,"project_score is derived from pv_rating via clean_numeric_string, coercing it to a numeric-formatted string. The data dictionary indicates project_score is the 'total score based on the state's scoring system' (PV RATING). If clean_numeric_string strips decimals or reformats the value, it may not accurately represent the original score.",Confirm clean_numeric_string preserves the full precision of PV RATING values as they appear in the source document.
4_script_data,ERROR,project_id / loan_number,"PA_Y4_SFY25_LSLR_Fundable_List.csv has non-numeric Loan # values ('planned', 'Started') in a column read as character. clean_numeric_string() on these values will produce NA or '0', silently losing valid project identifiers.","Before applying clean_numeric_string() to loan_number, flag or preserve non-numeric loan# values (e.g., 'planned', 'Started') as-is or map them to 'No Information' rather than coercing to NA."
4_script_data,ERROR,pwsid (fundable lists parse step),"EC fundable list Project Name contains embedded newlines before PWSID (e.g., 'Perkiomen PFAS Project PWSID\n1460069'). The script removes newlines AFTER splitting on 'PWSID', so the split delimiter 'PWSID' will be found correctly, but the PWSID value itself may start with '\n1460069'. The str_remove(pwsid, ' ') only removes a single space, not a newline, leaving pwsid as '\n1460069' and generating 'PA\n1460069' instead of 'PA1460069'.","Change str_remove(pwsid, ' ') to str_trim(pwsid) or str_remove_all(pwsid, '[\\s\\n]') to strip all leading/trailing whitespace and newlines from the parsed PWSID value."
4_script_data,ERROR,pwsid (fundable lists parse step),"One EC fundable list entry has 'PWSID 2400083(2)' in the Project Name. After splitting on 'PWSID', the pwsid fragment becomes ' 2400083(2)', and after str_remove(pwsid, ' ') it becomes '2400083(2)', resulting in pwsid = 'PA2400083(2)' — an invalid PWSID with a parenthetical suffix.","After splitting, strip not just a leading space but also any trailing parenthetical or non-numeric suffix from pwsid, e.g., str_extract(pwsid, '[0-9]+') to isolate just the numeric portion."
4_script_data,ERROR,applicant_name (fundable lists parse step),"The script applies str_to_upper(project_name) then splits on 'PWSID' to separate applicant_name from pwsid. For EC entries like 'Aqua Pennsylvania Inc. - Applewood Well House PFAS Project\nPWSID 2400083(2)', the newline before PWSID is removed AFTER uppercasing but the str_remove_all for '\n' is applied before the separate_wider_delim. However, other entries have the newline between words in the project name itself (e.g., '2025 Northampton Bucks County Municipal Authority Churchville\nPublic Water Project') — the newline removal will collapse 'Churchville\nPublic Water Project' into 'CHURCHVILLEPUBLIC WATER PROJECT', and then the regex '(?<![\s])PUBLIC' will insert a space yielding 'CHURCHVILLE PUBLIC WATER PROJECT'. This is fragile and order-dependent.","Apply str_remove_all(applicant_name, '\n') before str_to_upper() and before any regex replacements, and verify the resulting applicant names match expected borrower strings."
4_script_data,ERROR,project_type (case_when logic),"The project_type case_when contains a condition 'list == ""SFY25 fundable Base|SFY25 fundable Gen Supp""' which uses a literal pipe character as a string equality check, not as an OR condition. This will never match any row since list values are single strings like 'SFY25 fundable Base' or 'SFY25 fundable Gen Supp'. The same issue appears in the EC branch: 'list == ""SFY25 fundable Base | SFY25 fundable Gen Supp""'. The intended logic (checking project_name for lead/lsl keywords when the list is Base or Gen Supp) will silently never fire.","Replace the equality check with list %in% c('SFY25 fundable Base', 'SFY25 fundable Gen Supp') for both the Lead and EC branches in the case_when."
4_script_data,ERROR,project_type (EC branch in case_when),"The fourth branch of the project_type case_when is intended to catch EC projects on Base/Gen Supp fundable lists by checking project_name for lead/lsl keywords — but this condition checks for lead/lsl, not EC keywords. It should be checking project_name against ec_str for EC classification, not reusing the lead/lsl grep.","Change the fourth case_when branch to: (list %in% c('SFY25 fundable Base', 'SFY25 fundable Gen Supp') & grepl(ec_str, project_name, ignore.case = TRUE)) ~ 'Emerging Contaminants'"
4_script_data,ERROR,applicant_name / join key,"The comprehensive list has 'MERCERSBURG WATER AUTHORITY – WATER SYSTEM IMPROVEMENTS, PHASE 2' using an em dash (–) while the fundable list uses a regular hyphen (-). The join on applicant_name will fail to match these records, leaving the Phase 2 project unlinked to any fundable list entry.","Add a normalization step before the join to replace em dashes and other Unicode dash variants with a standard hyphen: str_replace_all(applicant_name, '[\u2013\u2014]', '-')"
4_script_data,ERROR,applicant_name (WSA replacement),"The script applies str_replace(applicant_name, 'WSA', 'WATER AND SEWER AUTHORITY') globally on all applicant names. This will incorrectly expand 'WSA' wherever it appears as a substring — e.g., any name containing 'SWSA', 'MWSA', or 'RWSA' would have 'WSA' replaced mid-word, corrupting those names.","Use a word-boundary regex: str_replace(applicant_name, '\\bWSA\\b', 'WATER AND SEWER AUTHORITY') to restrict replacement to standalone 'WSA' tokens."
4_script_data,WARNING,Est. Binding Commitment (LSLR list),"PA_Y4_SFY25_LSLR_Fundable_List.csv has Est. Binding Commitment as character type with ISO 8601 datetime strings (e.g., '2026-01-13T00:00:00.000'), while the other fundable lists have POSIXct dates (e.g., '2025-02-26'). If this column is used downstream, the inconsistent formats may cause parsing failures.","Normalize the Est. Binding Commitment column across all fundable lists to a consistent date format before binding rows, e.g., using lubridate::parse_date_time() with multiple format orders."
4_script_data,WARNING,Equivalency Project (EC fundable list),"PA_Y4_SFY25_EC_Fundable_List.csv has 'Equivalency\nProject' (with embedded newline) as a value in the Equivalency Project column for several rows, while others have 'Equivalency Project'. After janitor::clean_names() this column becomes a data column, and the inconsistent values may cause grouping or filtering on this field to miss rows.","After reading each fundable CSV, apply str_replace_all on the equivalency_project column to normalize whitespace/newlines: str_squish(str_replace_all(equivalency_project, '\n', ' '))"
4_script_data,WARNING,borrower (str_extract logic),"borrower is extracted as everything before the first '-' in applicant. For names with no hyphen (e.g., 'Hazleton City Authority 2025 Water System Upgrades'), str_extract(applicant, '[^-]+') returns the full string, which is correct. But for names with multiple hyphens (e.g., 'Pittsburgh Water And Sewer Authority - 2023 Small Diameter Water Main Replacement (Non-Lead) 1'), the regex '[^-]+' stops at the first hyphen, capturing only 'Pittsburgh Water And Sewer Authority ' with a trailing space. trimws() handles the trailing space, but this is worth confirming for all multi-hyphen names.",Verify that all borrower extractions with multiple hyphens yield the intended organization name. Consider anchoring to ' - ' (space-hyphen-space) as the delimiter instead of bare '-' to avoid splitting on hyphens within organization names.
4_script_data,WARNING,project_name (str_extract logic),"project_name is extracted using str_extract(applicant, '(?<=-).*') which captures everything after the FIRST hyphen. For entries like 'Pittsburgh Water And Sewer Authority - 2023 Small Diameter Water Main Replacement (Non-Lead) 1', this yields ' 2023 Small Diameter Water Main Replacement (Non-Lead) 1' with a leading space that trimws() removes. However, organization names containing hyphens internally (e.g., any authority with a hyphenated proper name) would produce incorrect project_name splits. Also, the lookbehind '(?<=-)' will match the first '-', not necessarily ' - ', potentially splitting inside hyphenated words.",Use a delimited split on ' - ' (with spaces) rather than bare '-' to more reliably separate organization name from project description portion.
4_script_data,WARNING,project_score / pv_rating,"PV RATING in the comprehensive list has 23.4% NA values (rows where MTGDATE is also NA, suggesting these are unfunded projects). The script passes pv_rating through clean_numeric_string(). If clean_numeric_string() converts NA to 'No Information' or '0', projects without a score will be misrepresented. The range is 38–114 so a coercion to 0 would be clearly wrong.",Ensure clean_numeric_string() preserves NA as NA (or maps to 'No Information' string consistently) rather than coercing to 0 for missing project scores.
4_script_data,WARNING,applicant_name,"The comprehensive list contains 'PENNSYLVANIA AMERICAN - COATSVILLE LSLR PHASE 1' (abbreviated, no 'WATER COMPANY') while the LSLR fundable list has 'Pennsylvania American - Coatsville LSLR Phase 1'. After uppercasing both, these should match. However, the comp list fix only handles 'PENNSYLVANIA-AMERICAN WATER COMPANY' variants with a hyphen before 'WATER COMPANY'; it does not handle the already-abbreviated 'PENNSYLVANIA AMERICAN' form. If any fundable list entry uses 'PENNSYLVANIA AMERICAN WATER COMPANY' the join will fail.",Audit all 'PENNSYLVANIA AMERICAN' variants across both comp and fundable lists and add explicit ifelse normalization for each variant form found.
4_script_data,WARNING,community_served,"CITY values in the comprehensive list include 'MERCERBURG' (apparent typo for 'Mercersburg'). str_to_title() will title-case whatever is present, so the misspelling will propagate into community_served as 'Mercerburg, Franklin County'.","Add a lookup/correction table for known city name misspellings in the source data before constructing community_served, or flag these for manual review."
4_script_data,INFO,applicant_name (non-lead keyword issue),"The data dictionary explicitly notes four instances of 'non-lead' in Project Name that may be incorrectly captured as lead projects. The sample data confirms this: 'Pittsburgh Water and Sewer Authority - 2023 Small Diameter Water Main Replacement (non-Lead) 1' appears in the Gen Supp fundable list. The script's project_type logic uses grepl('lead|lsl', ..., ignore.case=T) which will match 'non-Lead', misclassifying this as a Lead project instead of General.","Add a negative lookahead or pre-filter: use grepl('(?<!non-)\\b(lead|lsl)\\b', ..., ignore.case=TRUE, perl=TRUE) or explicitly check for and exclude 'non-lead'/'non-lsl' patterns before classifying as Lead."
4_script_data,INFO,list column (post-join),"After the full_join, list is set to list.y if not NA, else list.x. For projects appearing only in the comprehensive list (expecting_funding = 'No'), list.y will be NA and list.x = 'SFY25 comprehensive', which is correct. But for projects appearing in multiple fundable lists (e.g., a project on both Base and LSLR), only the last bound value of list.y will be retained, potentially losing information about dual-list membership.","Consider whether projects can appear on multiple fundable lists and if so, concatenate or otherwise preserve all list memberships rather than overwriting with a single value."
4_script_data,INFO,Principal Forgiveness (LSLR list),"PA_Y4_SFY25_LSLR_Fundable_List.csv has Principal Forgiveness as character type (all other fundable lists have it as numeric). This inconsistency means clean_numeric_string() may behave differently, though values appear to be plain integers as strings so conversion should succeed. Worth confirming no currency symbols or commas are present in the raw LSLR file.",Verify the raw LSLR Principal Forgiveness column has no formatting characters. Consider explicitly coercing to numeric after reading to surface any parse failures early.
