call_label,severity,field,issue,suggestion
2_types_nulls,INFO,Local Government,"Contains asterisks (*) indicating disadvantaged community status (e.g., 'Gainesboro*', 'Mountain City*'). This metadata is encoded in the value rather than a separate column.",Extract disadvantaged status to separate boolean column for clarity; keep clean municipality names in this column
2_types_nulls,WARNING,County,"Contains combined county values (e.g., 'McMinn/ Polk') indicating projects spanning multiple counties. Geographic Reference should be singular.",Clarify data model - either normalize to single county or create separate column for multi-county projects
3_script_logic,ERROR,expecting_funding,"The logic maps project_rank == 'No Information' to 'No', but the dictionary states projects above the ranking line (rank present) are expecting funding and those below (No Information rank) are not. However, the dictionary also defines an explicit 'No Information' category for unknown funding status, and conflates projects below the line with 'No' — the current logic is correct in that sense. BUT: the case_when does not handle the case where project_rank is a valid rank number yet the project is still below rank 23. The dictionary states only projects up to Rank Order 23 are expecting funding ('Yes'), and projects after Rank Order 23 are 'No'. The script assigns 'Yes' to ALL ranked projects regardless of rank number, missing the rank > 23 cutoff.","Add a condition: if as.numeric(project_rank) <= 23 then 'Yes', if as.numeric(project_rank) > 23 then 'No', if project_rank == 'No Information' then 'No'."
3_script_logic,ERROR,project_type,"The EC keyword grepl uses a variable 'ec_str' which is not defined anywhere in the script. If this variable is not defined in the calling environment, the function will throw an error at runtime.","Define ec_str within the function or pass it as a parameter. It should include all EC keywords from the dictionary: 'cyanotoxin', 'dioxane', 'IIJA EC', 'IIJA-EC', 'BIL EC', 'BIL-EC', 'emerging containment', 'emerging contaminant', 'lithium', 'manganese', 'Mn', 'Perfluoro-n-pentanoic acid', 'PFPeA', 'PFAS', 'PFOA', 'PFOS', 'DBP', 'disinfection byproduct', 'HAA5', 'haloacetic acid', 'trihalomethane', 'THM', 'Unregulated Contaminant Monitoring Rule'."
3_script_logic,ERROR,project_type,"The order of case_when conditions checks for Lead before EC, but the dictionary does not specify precedence. More critically, the EC keyword list includes 'LSL' implicitly through 'IIJA-EC' etc., but a project description containing both lead and EC keywords would always be classified as Lead due to the ordering. The dictionary does not define a tiebreaker rule, but lead check before EC check may misclassify valid EC projects.",Review source data for overlapping descriptions and confirm intended precedence with the data dictionary owner. Consider flagging dual-match rows for manual review.
3_script_logic,WARNING,project_score,"replace_na() is being called on 'priority_points' which is read as character (colClasses='character'). replace_na() works on character columns, but if 'priority_points' has empty strings rather than NA, replace_na will not replace them. The fread call uses na.strings='' which should convert empty strings to NA, so this may be fine, but it depends on whether the source CSV uses truly empty fields vs whitespace.","Ensure that any whitespace-only values in priority_points are also handled, e.g., use na_if(str_squish(priority_points), '') before replace_na."
3_script_logic,WARNING,project_rank,Same concern as project_score: replace_na on 'rank_order' (character class) may miss whitespace-only values not caught by na.strings=''.,Apply str_squish and na_if before replace_na to handle whitespace-only cells.
3_script_logic,WARNING,community_served,"The script renames 'county' to 'community_served', but the dictionary's standardized column name is 'Geographic Reference', mapped from 'County'. The output column name 'community_served' does not match the dashboard field name 'Geographic Reference' (or any normalized form of it).",Rename to 'geographic_reference' to match the data dictionary's standardized column name.
3_script_logic,WARNING,disadvantaged,"The disadvantaged check uses grepl('\\*', local_government) on the original column before asterisk removal. This is logically correct, but the check relies on the asterisk still being present at that point in the pipeline. Since both the borrower cleaning and disadvantaged assignment happen in the same mutate() call, order within mutate matters. In dplyr, mutate evaluates columns sequentially, so if 'borrower' is created before 'disadvantaged', the original 'local_government' column is still available. This is fine, but fragile — a future reordering could break it.","Add a comment noting that 'disadvantaged' must reference 'local_government' (original column), not 'borrower'. Alternatively, compute disadvantaged before modifying local_government."
3_script_logic,WARNING,project_cost,"The script uses a helper function clean_numeric_string() whose implementation is not shown. If this function strips currency symbols and commas and coerces to numeric, it may conflict with the dictionary if the field is expected to remain as a formatted string. More importantly, if it returns numeric, the subsequent as.character(NA) assignments for other amount fields create type inconsistency across financial columns.",Confirm clean_numeric_string() output type and ensure it is consistent with how project_cost is used downstream. Document expected output type in the data dictionary.
3_script_logic,INFO,list,"The script hardcodes list = 'SFY25 Comprehensive PPL' for all rows. The data dictionary references three separate IUPs (Base/IIJA Gen Supp, EC IUP, LSLR IUP), but this script only processes the Comprehensive PPL. If EC and Lead projects from the separate EC and LSLR IUPs are processed elsewhere, this is fine, but if all projects come from the Comprehensive PPL, the 'list' value may be inaccurate for lead and EC projects.","Verify that EC and Lead projects from the SFY25 EC IUP and SFY25 LSLR IUP are handled in separate scripts or pipeline steps, and that 'list' values are set accordingly."
3_script_logic,INFO,funding_amount,"The dictionary notes that Funding Amount was last updated 11/13/2025 and is defined as the estimated total SRF funding awarded. The script assigns NA to funding_amount. If funding data is now available (post-update), this field should be populated.",Check whether the updated data dictionary now has source data for Funding Amount and populate accordingly rather than leaving as NA.
3_script_logic,INFO,requested_amount,"Requested Amount is mapped to 'No Information' in the dictionary's data standardization section, and the script correctly sets it to NA. No change needed, but this is consistent with the dictionary.",NA
3_script_logic,INFO,principal_forgiveness,Principal Forgiveness is mapped to 'No Information' in the dictionary and set to NA in the script. Consistent with dictionary.,NA
4_script_data,ERROR,Priority Points+,"The source column is named 'Priority Points+' but after janitor::clean_names() it will become 'priority_points' — however the '+' character in the column name may be converted to a non-standard suffix (e.g., 'priority_points_' or 'priority_points_1') by janitor. The script references 'priority_points' which may not match the actual cleaned name.","Check the exact output of janitor::clean_names() on 'Priority Points+' — it likely becomes 'priority_points' but verify; if not, rename explicitly before use."
4_script_data,ERROR,project_type / project_description,"The EC keyword list in the data dictionary includes 'emerging containment' (typo variant) but also 'emerging contaminant'. Row 4 (Loretto*) has 'emerging\ncontaminants' split across a newline in the raw CSV. After str_squish the newline becomes a space ('emerging contaminants'), which should still match. However, rows where the EC phrase is split across a newline before str_squish is applied would fail if grepl is run on the pre-squished value. The script applies str_squish in the same mutate block that also sets project_type, and in R dplyr mutate evaluates in order within the same call, so project_type uses the already-squished project_description — this is correct. BUT if the ec_str regex is not defined in the script snippet shown, its content is unknown and cannot be verified against the full keyword list in the data dictionary.","Confirm ec_str variable includes all keywords from the data dictionary including 'emerging containment', 'cyanotoxin', 'dioxane', 'DBP', 'HAA5', 'THM', etc. Also confirm it is defined before clean_tn_y3() is called."
4_script_data,ERROR,disadvantaged,"The script checks grepl('\\*', local_government) for disadvantaged status, but the borrower cleaning step first strips '*' from local_government into a new 'borrower' column — however the disadvantaged check correctly references 'local_government' (not 'borrower'), so the asterisk should still be present. This is fine. BUT the data also shows a '+' character in column name 'Priority Points+', and the data dictionary mentions removing '+' from local_government. If any borrower names contain '+' (the script strips '+' from local_government for the borrower field), the disadvantaged check still runs on the original local_government column so it remains correct. No error here on that front. HOWEVER: the disadvantaged mutate references 'local_government' which at this point in the pipeline is still the raw value — this is correct. No logic error, but flagging for confirmation.","Verify no rows use '+' as a disadvantaged marker in local_government (the data dictionary does not define '+' as a DAC marker, yet the script strips it from borrower names, suggesting it appears in the data for unknown reasons)."
4_script_data,WARNING,project_rank / project_score,"The script uses replace_na() on rank_order and priority_points, but these columns are read as numeric (per the column summary: 'numeric | 64.1% NA'). replace_na() on a numeric column with a string value 'No Information' will either coerce the whole column to character or throw an error in some tidyverse versions, because replace_na expects the replacement to match the column type.","Convert rank_order and priority_points to character before applying replace_na: e.g., project_rank = replace_na(as.character(rank_order), 'No Information')."
4_script_data,WARNING,Total Project Amount / clean_numeric_string,"Total Project Amount values contain '$' and commas (e.g., '$6,150,000'). The clean_numeric_string function is not shown, so it cannot be verified that it handles these correctly. Additionally, some green project subsidy and principal forgiveness fields contain values like '$                               -' (dollar sign followed by many spaces and a dash), which if passed to clean_numeric_string could produce NA or zero unexpectedly — but those columns are mapped to as.character(NA) in the script so this is not an issue for those fields.","Confirm clean_numeric_string strips '$', commas, and whitespace before coercing to numeric. Test against '$6,150,000' and '$10,500,000'."
4_script_data,WARNING,Pop. Served / population,"Pop. Served values contain commas (e.g., '19,792', '12,308') and are read as character. clean_numeric_string must strip commas to parse correctly. This is the same concern as Total Project Amount — flagging separately since population is a distinct field.",Confirm clean_numeric_string handles comma-formatted integers for the population field.
4_script_data,WARNING,expecting_funding,"The data dictionary defines expecting_funding for Lead and EC projects separately from General projects, but the script derives expecting_funding solely from whether project_rank is 'No Information' (i.e., below the ranking line). The data shows an 'expecting_funding' column already exists in the raw CSV (2 distinct values: Yes/No). The script ignores this pre-existing column and recomputes it. If the source CSV's expecting_funding column reflects more nuanced state logic (e.g., lead/EC projects on separate PRLs), overwriting it could lose accuracy.","Clarify whether the pre-existing 'expecting_funding' column in comprehensive_ppl.csv is authoritative. If lead/EC projects from separate PRLs are merged into this file with their own expecting_funding values, consider using the source column rather than recomputing."
4_script_data,WARNING,project_type,"The script checks for 'lsl|lead' before checking ec_str, meaning a project description containing both 'lead' and an EC keyword will be classified as 'Lead' not 'Emerging Contaminants'. The data dictionary does not explicitly define precedence for overlapping cases, but this ordering could misclassify dual-purpose projects.","Review whether any project descriptions contain both lead/LSL terms and EC terms, and confirm the intended classification priority."
4_script_data,WARNING,County / community_served,"Some County values contain slashes and spaces (e.g., 'McMinn/ Polk'), which will be passed through str_squish as-is. The slash and space after it ('/ ') will not be normalized. If downstream processing splits on '/' or expects single county names, this could cause issues.","Consider normalizing multi-county entries (e.g., replace '/ ' with '/') or document that multi-county values are expected and handled downstream."
4_script_data,INFO,Expected Loan Award Date mm/yy,"The column header says 'mm/yy' but actual values are full dates in m/d/yyyy format (e.g., '12/2/2024', '9/10/2024', '5/31/2024'). The script does not appear to parse this column, so there is no functional bug, but if any future logic uses this column expecting mm/yy it will fail.",Document the actual date format as m/d/yyyy in the data dictionary and update the column header label if the source document is under state control.
4_script_data,INFO,project_id / project_name,Both are set to as.character(NA) as expected by the data dictionary ('No Information'). This is consistent.,NA
